காப்பியம்|kāppiyam	<i>noun</i><br><ol><li>a type of narrative poem</li></ol>
காப்பீடு|kāppīṭu	<i>noun</i><br><ol><li>insurance</li><li>safeguarding, protecting</li></ol>
காமமரம்|kāmamaram	<i>noun</i><br><ol><li>queen sago, fern tree, (Cycas circinalis)</li></ol>
காமம்|kāmam	<i>noun</i><br><ol><li>lust, sexual desire, amorousness, lasciviousness, libidinousness</li><li>sexual pleasure</li><li>venereal secretion</li><li>happiness in love</li><li>desire</li><li>object of desire</li></ol>
காம்பு|kāmpu	<i>noun</i><br><ol><li>nipple</li><li>stalk, petiole</li></ol>
காம்புச்சல்லடை|kāmpuccallaṭai	<i>noun</i><br><ol><li>colander</li></ol>
காயம்|காயத்திடம்|காயத்தை|காயங்களை|காயமே|காயத்துக்கு|காயங்கள்|காயங்களிலிருந்து|காயங்களுக்காக|kāyam|காயங்களின்|காயங்களுடைய|காயங்களிடம்|காயத்தில்|காயத்தோடு|காயங்களே|காயத்துக்காக|காயங்களுக்கு|காயங்களுடன்|காயங்களில்|காயங்களோடு|காயத்தால்|காயத்தின்|காயங்களால்|காயத்துடைய|காயத்திலிருந்து|காயத்துடன்	<i>noun</i><br><ol><li>injury</li><li>scar</li></ol>
காய்|காய்த்துவீர்கள்|காயமாட்டாள்|காயுங்கள்|காய்க்காதவன்|காய்த்தாதே|காய்த்தினவன்|காய்வீர்கள்|காய்த்துபவர்கள்|காய்பவை|காய்த்துவான்|காய்த்தார்கள்|காய்த்தவர்கள்|காயாவிட்டால்|காய்கள்|காய்த்த|காய்ந்தவள்|காய்த்தி|காய்த்தினவள்|காய்ந்தாள்|காய்த்துபவள்|காய்ந்தார்|காய்ந்தன|காய்த்துவார்கள்|காய்பவள்|காய்த்துவார்|காய்ந்தவர்|காய்த்துகின்றன|காய்த்தீர்கள்|காய்த்துகிறது|காய்த்தாத்தால்|காயாமல்|காய்த்துபவன்|காய்த்தட்டும்|காய்ப்பவள்|காய்ப்பான்|காய்தல்|காய்ந்தோம்|காயாமல் இருக்க|காய்க்காத|காயாதவர்|காய்க்கல்|காய்த்தினது|காயா|காய்ந்தான்|காய்ப்பவர்கள்|காய்த்தினேன்|காய்த்தமாட்டாய்|காய்க்கவில்லை|காய்ந்தவன்|காய்க்கின்றன|காய்ந்தேன்|காயமாட்டாய்|காய்பவர்|காய்த்தா|காய்த்துவோம்|காய்கிறான்|காய்த்துகிறவர்கள்|காய்கிறவர்|காயிலிருந்து|காய்த்தலாம்|காய்த்துகிறேன்|காய்க்கமாட்டேன்|காய்த்தது|காயாமல் இருக்கலாம்|காயலாம்|காய்|காய்த்தமாட்டோம்|காய்த்தாள்|காய்த்துவதால்|காய்வன|காய்த்துகிறவர்|காய்ப்பவர்|காய்த்தாதவர்கள்|காய்க்கலாம்|காய்ப்பவன்|காய்த்தமாட்டார்கள்|காய்கிறவள்|காயாதே|காய்க்காதவர்கள்|காய்த்தாமல்|காய்களில்|காய்த்தேன்|காய்க்கிறோம்|காயால்|காய்க்காதவை|காய்த்துவேன்|காய்த்தும்|காய்த்தாதவன்|காய்க்காக|காய்க்கட்டும்|காய்க்காமல்|காய்கிறாய்|காய்த்தாதவை|காய்களுடைய|காய்க்கும்|காய்ப்பீர்கள்|காய்த்துங்கள்|காய்ப்பேன்|காய்த்தாதவள்|காய்க்கமாட்டார்|காய்களுக்காக|காய்கிறேன்|காயமாட்டோம்|காய்களால்|kāyttu|காய்த்தாதவர்|காய்த்துவது|காய்கிறவை|காயாமல் இருக்கட்டும்|காயுடைய|காய்த்தாவிட்டால்|காய்ப்போம்|காய்த்தவள்|காய்த்தாய்|காயாதது|காய்க்கிறாள்|காய்த்தினான்|காய்கின்றன|காயுடன்|காய்க்கமாட்டான்|காய்த்தவை|காய்த்தினவை|காய்த்தினார்கள்|காய்த்தல்|காய்ப்பாய்|காய்த்துகிறவன்|காய்த்தாமல் இருக்க|காய்த்தாதது|காயாதவை|காய்த்துகிற|காய்பவன்|காய்க்கிற|காய்வேன்|காய்த்து|காயல்|காய்களுக்கு|காய்த்துகிறான்|காய்க்கிறாய்|காய்வார்கள்|காய்ப்பார்|காய்க்கு|காய்த்தினார்|காய்த்தினன|காய்த்துகிறார்|காய்த்துவாள்|காய்கிறார்|காய்க்கமாட்டாய்|காய்க்காதே|காய்த்துதல்|காய|காய்க்கமாட்டீர்கள்|காயாது|காய்கிறோம்|காய்த்துபவர்|காய்கிறவன்|காய்த்துகிறவை|காய்த்தினவர்கள்|காய்ந்தவர்கள்|காயமாட்டீர்கள்|காய்த்தினீர்கள்|காய்ப்பார்கள்|காய்ந்து|காய்வாள்|காய்க்காதது|காய்த்தினாய்|காய்கிறீர்கள்|காய்த்தமாட்டீர்கள்|காய்ப்பதால்|காய்த்தவன்|காய்க்கிறவை|காய்த்தமாட்டேன்|காய்ப்பன|காய்ந்தீர்கள்|காய்ந்தார்கள்|காயாதவர்கள்|காய்க்கிறவள்|காய்த்துகிறாய்|காயாதவள்|காய்ந்தது|காய்த்தமாட்டார்|காய்ந்தவை|காய்த்தாது|காயாத்தால்|காய்த்துகிறார்கள்|காய்க்கிறேன்|காய்க்கமாட்டார்கள்|காய்த்துகிறீர்கள்|காய்க்கமாட்டாள்|காய்த்தினால்|காய்க்கமாட்டோம்|காய்த்தின|காய்த்துகிறவள்|காய்கிறது|காயவில்லை|காய்த்தவில்லை|காய்க்கா|காய்க்காமல் இருக்க|காய்த்துகிறாள்|காய்க்காமல் இருக்கலாம்|காய்களோடு|காயோடு|காயின்|காய்த்தோம்|காய்க்காதவர்|காய்கிறவர்கள்|காய்வார்|காய்க்கிறார்|காய்க்கிறவர்கள்|காய்த்தமாட்டான்|காயில்|காய்க்கிறார்கள்|kāy|காய்த்துபவை|காயமாட்டேன்|காயமாட்டான்|காய்த்தார்|காய்கிறார்கள்|காயிடம்|காய்த்தினாள்|காயாதீர்கள்|காய்க்காத்தால்|காயும்|காய்த்துவன|காய்களிலிருந்து|காய்க்கிறவன்|காய்க்காது|காயமாட்டார்கள்|காய்ந்த|காய்வோம்|காய்வதால்|காய்க்காதீர்கள்|காய்ந்தால்|காய்த்தன|காய்த்தாமல் இருக்கலாம்|காய்வாய்|காய்களை|காய்கிற|காயே|காய்ந்தாய்|காய்த்தால்|காய்ப்பது|காய்த்தாமல் இருக்கட்டும்|காய்ப்பவை|காய்க்கிறவர்|காய்கிறாள்|காயாதவன்|காய்த்தான்|காயட்டும்|காய்த்தாதீர்கள்|காய்வது|காய்த்தினோம்|காய்ப்பாள்|காயை|காய்த்தவர்|காய்களே|காயமாட்டார்|காய்களுடன்|காய்களின்|காய்க்கிறீர்கள்|காய்க்க|காய்க்காவிட்டால்|காய்பவர்கள்|காய்த்துகிறோம்|காய்த்தாத|காய்வான்|காய்க்கிறது|காய்த்தினவர்|காயாத|காய்க்கிறான்|காய்களிடம்|காய்க்காமல் இருக்கட்டும்|காய்த்தமாட்டாள்|காய்க்காதவள்|காய்த்துவாய்	<i>noun</i><br><ol><li>(botany) unripe fruit</li><li>vegetable</li><li>(slang, derogatory, vulgar) boobs, tits</li></ol><br><i>verb</i><br><ol><li>to bear fruit</li><li>to be ablaze, burn</li><li>to become dry</li></ol>
காய்கறி|காய்கறியால்|காய்கறிகளின்|காய்கறியே|காய்கறியில்|காய்கறிகளிலிருந்து|காய்கறியிடம்|காய்கறியின்|காய்கறியிலிருந்து|காய்கறிகளை|காய்கறிகளுக்காக|காய்கறிகளிடம்|காய்கறிகளோடு|காய்கறியுடன்|காய்கறிகளில்|காய்கறிகளுடைய|காய்கறியோடு|காய்கறிக்கு|காய்கறியுடைய|காய்கறிகளே|காய்கறியை|காய்கறிகளுக்கு|காய்கறிகளுடன்|kāykaṟi|காய்கறிக்காக|காய்கறிகளால்|காய்கறிகள்	<i>noun</i><br><ol><li>vegetables</li><li>unripe fruits and vegetables used to prepare curry</li></ol>
காய்ச்சல்|kāyccal|காய்ச்சலுடைய|காய்ச்சலிடம்|காய்ச்சலுக்கு|காய்ச்சலே|காய்ச்சலில்|காய்ச்சலுடன்|காய்ச்சலால்|காய்ச்சலிலிருந்து|காய்ச்சலின்|காய்ச்சலோடு|காய்ச்சலை|காய்ச்சலுக்காக	<i>noun</i><br><ol><li>fever</li></ol>
காய்த்து|காய்த்துவீர்கள்|காய்த்தாதே|காய்த்தினவன்|காய்த்துபவர்கள்|காய்த்துவான்|காய்த்த|காய்த்தி|காய்த்தினவள்|காய்த்துபவள்|காய்த்துவார்கள்|காய்த்துவார்|காய்த்துகின்றன|காய்த்துகிறது|காய்த்தாத்தால்|காய்த்துபவன்|காய்த்தட்டும்|காய்த்தினது|காய்த்தினேன்|காய்த்தமாட்டாய்|காய்த்தா|காய்த்துவோம்|காய்த்துகிறவர்கள்|காய்த்தலாம்|காய்த்துகிறேன்|காய்த்தமாட்டோம்|காய்த்துவதால்|காய்த்துகிறவர்|காய்த்தாதவர்கள்|காய்த்தமாட்டார்கள்|காய்த்தாமல்|காய்த்தாதவன்|காய்த்தும்|காய்த்துவேன்|காய்த்தாதவை|காய்த்துங்கள்|காய்த்தாதவள்|kāyttu|காய்த்தாதவர்|காய்த்துவது|காய்த்தாவிட்டால்|காய்த்தினான்|காய்த்தினவை|காய்த்தினார்கள்|காய்த்தல்|காய்த்துகிறவன்|காய்த்தாமல் இருக்க|காய்த்தாதது|காய்த்துகிற|காய்த்துகிறான்|காய்த்தினன|காய்த்தினார்|காய்த்துகிறார்|காய்த்துவாள்|காய்த்துதல்|காய்த்துபவர்|காய்த்துகிறவை|காய்த்தினவர்கள்|காய்த்தினீர்கள்|காய்த்தினாய்|காய்த்தமாட்டீர்கள்|காய்த்தமாட்டேன்|காய்த்துகிறாய்|காய்த்தமாட்டார்|காய்த்தாது|காய்த்துகிறார்கள்|காய்த்தின|காய்த்துகிறீர்கள்|காய்த்தினால்|காய்த்துகிறவள்|காய்த்தவில்லை|காய்த்துகிறாள்|காய்த்தமாட்டான்|காய்த்துபவை|காய்த்தினாள்|காய்த்துவன|காய்த்தாமல் இருக்கலாம்|காய்த்தாமல் இருக்கட்டும்|காய்த்தாதீர்கள்|காய்த்தினோம்|காய்த்துகிறோம்|காய்த்தாத|காய்த்தினவர்|காய்த்தமாட்டாள்|காய்த்துவாய்	<i>verb</i><br><ol><li>(transitive) to ignite, cause to burn</li><li>(transitive) to to be enraged, infuriated</li></ol>
காரணம்|காரணத்தில்|காரணங்களுடைய|காரணங்களுக்கு|காரணத்திடம்|காரணத்தை|காரணங்களுக்காக|காரணங்களிலிருந்து|காரணங்களோடு|காரணத்துக்கு|காரணத்துடன்|kāraṇam|காரணங்களின்|காரணங்கள்|காரணங்களால்|காரணங்களுடன்|காரணத்துக்காக|காரணத்துடைய|காரணமே|காரணத்திலிருந்து|காரணத்தோடு|காரணத்தின்|காரணத்தால்|காரணங்களில்|காரணங்களே|காரணங்களிடம்|காரணங்களை	<i>noun</i><br><ol><li>principle, origin, cause</li><li>reason, ground of an assertion or argument</li><li>motive, object</li><li>means</li></ol>
காரம்|kāram	<i>noun</i><br><ol><li>spiciness, pungency</li><li>potash</li><li>something caustic, anything that burns</li><li>anger</li><li>mordant, alum, lye, borax</li><li>gold</li></ol>
காராமணி|kārāmaṇi	<i>noun</i><br><ol><li>cowpea, black-eyed pea</li></ol>
காரியம்|காரியத்தில்|காரியத்தின்|காரியத்தை|காரியமே|காரியங்களுக்காக|காரியத்தோடு|காரியங்களுடன்|காரியங்களுடைய|காரியங்களுக்கு|காரியங்களில்|காரியங்களிடம்|காரியத்துக்கு|காரியங்கள்|காரியத்திடம்|காரியங்களிலிருந்து|காரியங்களை|காரியங்களே|காரியங்களின்|காரியத்துடன்|காரியத்திலிருந்து|காரியத்தால்|காரியத்துக்காக|காரியத்துடைய|காரியங்களோடு|காரியங்களால்|kāriyam	<i>noun</i><br><ol><li>task</li><li>deed</li><li>affair, business</li><li>effect, result</li><li>(Hinduism) the rituals and final rites done for a recently deceased person</li></ol>
காரீயக்கல்|kārīyakkal	<i>noun</i><br><ol><li>graphite</li></ol>
காருண்யம்|kāruṇyam	<i>noun</i><br><ol><li>compassion, mercy, grace</li></ol>
கார்|kār	<i>noun</i><br><ol><li>blackness</li><li>cloud</li><li>rain</li><li>the rainy season, கார்ப்பருவம்</li></ol>
கார்த்திகேயன்|கார்த்திகேயனில்|கார்த்திகேயனுடைய|கார்த்திகேயனிடம்|கார்த்திகேயனால்|கார்த்திகேயனுடன்|கார்த்திகேயனோடு|கார்த்திகேயனுக்காக|கார்த்திகேயனின்|கார்த்திகேயனை|கார்த்திகேயனிலிருந்து|கார்த்திகேயனே|கார்த்திகேயனுக்கு|kārttikēyaṉ	<i>name</i><br><ol><li>(Hinduism) Karthikeya</li></ol>
கார்த்திகை|kārttikai	<i>noun</i><br><ol><li>(Astronomy, Astrology) The 3rd nakṣatra</li><li>the constellation Pleiades, part of mēṭa-rāci and iṭapa-rāci</li><li>kārttika, the eighth month of the Hindu calendar</li><li>(Hinduism) kārttika: the full-moon day in the month of Kārttikai when every house is beautifully lit with lamps.</li></ol>
கார்த்திகைவாளை|kārttikaivāḷai	<i>noun</i><br><ol><li>savilai hairtail, Lepturacanthus savala</li></ol>
கார்த்தூம்|kārttūm	<i>name</i><br><ol><li>Khartoum (the capital city of Sudan)</li></ol>
கார்ப்பு|kārppu	<i>noun</i><br><ol><li>the taste of pungency (spicy hotness)</li></ol>
கார்மம்|kārmam	<i>noun</i><br><ol><li>boron</li></ol>
கார்முகில்|கார்முகிலுடன்|கார்முகிலில்|கார்முகிலின்|கார்முகிலுக்கு|கார்முகிலுடைய|kārmukil|கார்முகிலால்|கார்முகிலிலிருந்து|கார்முகிலிடம்|கார்முகிலை|கார்முகிலோடு|கார்முகிலே|கார்முகிலுக்காக	<i>noun</i><br><ol><li>rain cloud or storm cloud</li></ol>
காறையெலும்பு|kāṟaiyelumpu	<i>noun</i><br><ol><li>(anatomy) clavicle</li></ol>
காற்றழுத்தமானி|kāṟṟaḻuttamāṉi	<i>noun</i><br><ol><li>barometer</li></ol>
காற்றழுத்தம்|kāṟṟaḻuttam	<i>noun</i><br><ol><li>atmospheric pressure</li></ol>
காற்றாடி|காற்றாடியை|காற்றாடியால்|காற்றாடியுடன்|காற்றாடியிலிருந்து|காற்றாடிகளுடைய|காற்றாடியில்|காற்றாடியே|காற்றாடிக்கு|காற்றாடிகளில்|காற்றாடிகள்|காற்றாடியோடு|காற்றாடிகளோடு|காற்றாடிகளுக்காக|காற்றாடியிடம்|காற்றாடியுடைய|காற்றாடியின்|காற்றாடிகளிடம்|காற்றாடிகளுடன்|காற்றாடிகளுக்கு|kāṟṟāṭi|காற்றாடிகளால்|காற்றாடிகளின்|காற்றாடிகளிலிருந்து|காற்றாடிகளை|காற்றாடிக்காக|காற்றாடிகளே	<i>noun</i><br><ol><li>windmill, fan</li><li>kite</li></ol>
காற்றாலை|காற்றாலையால்|காற்றாலைகளை|காற்றாலையுடைய|காற்றாலைகளுடைய|காற்றாலைகளுக்காக|காற்றாலைகளிடம்|காற்றாலையில்|காற்றாலைக்கு|காற்றாலைகள்|காற்றாலையோடு|காற்றாலைகளுக்கு|காற்றாலையின்|காற்றாலைகளின்|காற்றாலையை|காற்றாலைகளிலிருந்து|காற்றாலைக்காக|காற்றாலையிலிருந்து|காற்றாலைகளில்|காற்றாலையுடன்|காற்றாலைகளோடு|காற்றாலைகளால்|காற்றாலைகளுடன்|காற்றாலைகளே|காற்றாலையே|kāṟṟālai|காற்றாலையிடம்	<i>noun</i><br><ol><li>windmill</li></ol>
காற்று|kāṟṟu	<i>noun</i><br><ol><li>wind, air</li><li>breath</li><li>ghost, spirit</li></ol>
காலணி|காலணியுடைய|காலணியிடம்|காலணியின்|காலணிக்கு|காலணிகளோடு|காலணியிலிருந்து|காலணிகளை|காலணிகளுடைய|காலணிகளுக்கு|காலணிகளின்|காலணியுடன்|kālaṇi|காலணிகளுடன்|காலணிகளிலிருந்து|காலணிகள்|காலணியே|காலணியில்|காலணிக்காக|காலணியோடு|காலணியை|காலணிகளே|காலணியால்|காலணிகளுக்காக|காலணிகளால்|காலணிகளிடம்|காலணிகளில்	<i>noun</i><br><ol><li>slipper, shoe</li><li>anklet</li></ol>
காலம்|காலத்தை|காலங்களுக்காக|காலங்களில்|காலத்திலிருந்து|காலங்களோடு|kālam|காலத்தின்|காலத்துடைய|காலத்தோடு|காலங்களின்|காலங்களுடன்|காலத்தால்|காலத்திடம்|காலத்தில்|காலத்துக்கு|காலமே|காலங்களுடைய|காலத்துடன்|காலங்களால்|காலங்களிலிருந்து|காலங்களே|காலங்கள்|காலங்களை|காலங்களிடம்|காலங்களுக்கு|காலத்துக்காக	<i>noun</i><br><ol><li>time</li><li>season</li></ol>
காலம் பொன் போன்றது|kālam poṉ pōṉṟatu	<i>proverb</i><br><ol><li>time is gold</li></ol>
காலாள்|kālāḷ|காலாட்களிலிருந்து|காலாட்களின்|காலாளிலிருந்து|காலாட்களை|காலாளோடு|காலாளால்|காலாட்கள்|காலாளுக்கு|காலாளே|காலாட்களிடம்|காலாட்களுடைய|காலாட்களே|காலாட்களுக்கு|காலாட்களால்|காலாட்களுக்காக|காலாளுக்காக|காலாளுடன்|காலாளுடைய|காலாட்களுடன்|காலாட்களில்|காலாட்களோடு|காலாளில்|காலாளின்|காலாளிடம்|காலாளை	<i>noun</i><br><ol><li>foot soldier, infantryman</li><li>(chess) pawn</li></ol>
காலுறை|காலுறைகள்|காலுறைகளிலிருந்து|காலுறைகளுடன்|காலுறையின்|காலுறைகளுக்காக|காலுறையுடன்|காலுறையிலிருந்து|kāluṟai|காலுறைகளிடம்|காலுறைகளோடு|காலுறையிடம்|காலுறையில்|காலுறைகளால்|காலுறைகளில்|kāluṟaikaḷ|காலுறைகளுடைய|காலுறைக்காக|காலுறைகளின்|காலுறையால்|காலுறையோடு|காலுறையுடைய|காலுறைக்கு|காலுறைகளே|காலுறைகளுக்கு|காலுறைகளை|காலுறையை|காலுறையே	<i>noun</i><br><ol><li>sock, stocking</li></ol>
காலை|காலையுடைய|காலையை|காலைகளோடு|காலையின்|காலைகளை|காலையுடன்|காலைகளிலிருந்து|காலைகளின்|காலைகளால்|காலையிலிருந்து|kālai|காலையிடம்|காலையில்|காலைகளில்|காலைக்கு|காலைகளிடம்|காலைகளுடைய|காலைகள்|காலைகளுக்கு|காலைகளே|காலையே|காலையால்|காலைகளுடன்|காலைகளுக்காக|காலையோடு|காலைக்காக	<i>noun</i><br><ol><li>morning, AM</li></ol>
காலை வணக்கம்|kālai vaṇakkam	<i>phrase</i><br><ol><li>good morning</li></ol>
கால்|காலையுடைய|காலுடைய|காலிலிருந்து|கால்களே|கால்களிலிருந்து|கால்களோடு|கால்களுடன்|காலையை|காலைகளோடு|காலையின்|காலே|காலைகளை|காலையுடன்|காலுக்காக|காலைகளிலிருந்து|காலைகளின்|காலைகளால்|காலையிலிருந்து|kālai|கால்களில்|காலையில்|காலையிடம்|கால்கள்|காலின்|காலைக்கு|காலைகளில்|காலைகளிடம்|காலைகளுடைய|kāl|காலை|கால்களுக்கு|காலால்|காலைகள்|காலிடம்|கால்களுக்காக|கால்களிடம்|காலைகளுக்கு|காலுக்கு|கால்களால்|காலுடன்|காலைகளே|காலையே|காலையால்|காலைகளுடன்|கால்களுடைய|காலோடு|காலில்|காலைகளுக்காக|காலையோடு|காலைக்காக|கால்களின்|கால்களை	<i>noun</i><br><ol><li>foot</li><li>leg</li><li>base, bottom</li><li>stem, as of a flower</li><li>prop, support</li><li>place of origin, source</li><li>way, road, path</li><li>place, room</li><li>forest</li><li>son</li><li>wind, air</li><li>time</li><li>bloom, freshness, beauty</li></ol>
கால்நடை|kālnaṭai	<i>noun</i><br><ol><li>walking on foot</li><li>cattle, sheep and goats</li></ol>
காளவாய்|kāḷavāy	<i>noun</i><br><ol><li>kiln for lime or brick</li></ol>
காளான்|kāḷāṉ	<i>noun</i><br><ol><li>mushroom.</li></ol>
காளை|kāḷai	<i>noun</i><br><ol><li>ox, bull, bullock, steer</li><li>A robust young man</li></ol>
காவல்|காவல்களிடம்|காவலால்|காவல்களிலிருந்து|காவல்கள்|காவல்களால்|காவலிடம்|காவலில்|காவல்களுக்கு|காவலுக்கு|காவலுடைய|காவல்களுடன்|காவல்களில்|காவலுக்காக|காவல்களோடு|காவல்களை|காவல்களின்|காவலிலிருந்து|காவல்களே|kāval|காவல்களுக்காக|காவலே|காவலுடன்|காவலின்|காவல்களுடைய|காவலை|காவலோடு	<i>noun</i><br><ol><li>watch, guard, protection, preservation</li><li>custody, imprisonment</li><li>jail</li></ol>
காவல் நிலையம்|kāval nilaiyam	<i>noun</i><br><ol><li>police station</li></ol>
காவி|kāvi	<i>noun</i><br><ol><li>red ochre</li></ol>
காவு|காவமாட்டாள்|காவுவீர்கள்|காவாத்தால்|காவுகிறது|காவுகிறீர்கள்|காவல்|காவுகிறாய்|காவலாம்|காவாதவர்|காவினன|காவமாட்டார்கள்|kāvu|காவுகிறார்கள்|காவினது|காவினவர்கள்|காவுபவை|காவுகின்றன|காவவில்லை|காவினாள்|காவுகிறவன்|காவுகிறவள்|காவினவர்|காவமாட்டான்|காவினாய்|காவுவன|காவாமல்|காவுவாய்|காவமாட்டேன்|காவும்|காவினோம்|காவுபவர்|காவுவதால்|காவினேன்|காவுவார்கள்|காவினவள்|காவட்டும்|காவினான்|காவாதீர்கள்|காவினார்கள்|காவுபவள்|காவமாட்டாய்|காவமாட்டீர்கள்|காவமாட்டார்|காவுபவர்கள்|காவாதவர்கள்|காவாமல் இருக்கலாம்|காவுகிறான்|காவினீர்கள்|காவமாட்டோம்|காவுபவன்|காவின|காவி|காவா|காவாது|காவுகிறவை|காவாமல் இருக்கட்டும்|காவுவார்|காவ|காவுகிறவர்கள்|காவாவிட்டால்|காவாத|காவுதல்|காவுகிற|காவாமல் இருக்க|காவாதவை|காவுவாள்|காவுவேன்|காவுங்கள்|காவுகிறாள்|காவுவது|காவினார்|காவுவோம்|காவாதே|காவுவான்|காவாதவன்|காவாதவள்|காவினவன்|காவினால்|காவுகிறார்|காவுகிறோம்|காவினவை|காவாதது|காவுகிறவர்|காவுகிறேன்	<i>verb</i><br><ol><li>to carry</li></ol>
காவேரி|காவேரிக்காக|காவேரியால்|காவேரியிலிருந்து|காவேரியை|காவேரியுடைய|காவேரியில்|kāvēri|காவேரியோடு|காவேரியின்|காவேரியிடம்|காவேரிக்கு|காவேரியே|காவேரியுடன்	<i>name</i><br><ol><li>Kaveri (a river flowing through the states of Tamil Nadu and Karnataka, India) (also known as Cauvery)</li><li>(Hinduism) Kāverī, the daughter of Kāvērā</li></ol>
கிசில்|kicil	<i>noun</i><br><ol><li>tar, pitch</li></ol>
கிசுகிசு|கிசுகிசுத்தது|கிசுகிசுப்பாள்|கிசுகிசுத்தோம்|கிசுகிசுக்காமல் இருக்க|கிசுகிசுத்தல்|கிசுகிசுக்காதவன்|கிசுகிசுவே|கிசுகிசுவால்|கிசுகிசுங்கள்|கிசுகிசுக்கிறவன்|கிசுகிசுத்தவன்|கிசுகிசுக்கிறான்|கிசுகிசுப்பார்|கிசுகிசுத்தீர்கள்|கிசுகிசுக்கிறார்|கிசுகிசுவை|kicukicu|கிசுகிசுத்தாய்|கிசுகிசுப்பது|கிசுகிசுவுடன்|கிசுகிசுக்களிடம்|கிசுகிசுக்கட்டும்|கிசுகிசுப்பீர்கள்|கிசுகிசுப்பவள்|கிசுகிசுவிலிருந்து|கிசுகிசுக்காமல்|கிசுகிசுக்கமாட்டாள்|கிசுகிசுக்கிறவள்|கிசுகிசுத்தவை|கிசுகிசுக்காது|கிசுகிசுக்கிறார்கள்|கிசுகிசுத்தவள்|கிசுகிசுக்களை|கிசுகிசுக்கல்|கிசுகிசுப்பவர்|கிசுகிசுக்கா|கிசுகிசுக்காதே|கிசுகிசுக்காமல் இருக்கலாம்|கிசுகிசுக்காதவை|கிசுகிசுத்த|கிசுகிசுத்தால்|கிசுகிசுவுக்காக|கிசுகிசுக்கிறவர்கள்|கிசுகிசுப்பன|கிசுகிசுக்கிற|கிசுகிசுப்பவன்|கிசுகிசுப்போம்|கிசுகிசுக்காத்தால்|கிசுகிசுக்கிறீர்கள்|கிசுகிசுப்பாய்|கிசுகிசுக்காவிட்டால்|கிசுகிசுவின்|கிசுகிசுக்கமாட்டாய்|கிசுகிசுக்கிறாய்|கிசுகிசுக்கிறேன்|கிசுகிசுத்தார்|கிசுகிசுத்தவர்கள்|கிசுகிசுக்கமாட்டார்கள்|கிசுகிசுக்கள்|கிசுகிசுக்கிறவை|கிசுகிசுக்களில்|கிசுகிசுக்காதவர்கள்|கிசுகிசுக்கவில்லை|கிசுகிசுக்காதீர்கள்|கிசுகிசுத்தார்கள்|கிசுகிசுக்களுக்காக|கிசுகிசுத்தாள்|கிசுகிசுவுக்கு|கிசுகிசுக்காத|கிசுகிசுக்காமல் இருக்கட்டும்|கிசுகிசுப்பவர்கள்|கிசுகிசுக்களுடைய|கிசுகிசுக்கிறோம்|கிசுகிசுப்பான்|கிசுகிசுக்காதது|கிசுகிசுவிடம்|கிசுகிசுக்கிறாள்|கிசுகிசுக்கமாட்டோம்|கிசுகிசுக்கிறவர்|கிசுகிசுவில்|கிசுகிசுவோடு|கிசுகிசுக்கமாட்டான்|கிசுகிசுப்பவை|கிசுகிசுக்களிலிருந்து|கிசுகிசுத்தேன்|கிசுகிசுத்தன|கிசுகிசுத்தவர்|கிசுகிசுக்க|கிசுகிசுக்களே|கிசுகிசுக்களுடன்|கிசுகிசுக்காதவள்|கிசுகிசுப்பதால்|கிசுகிசுக்கமாட்டார்|கிசுகிசுப்பேன்|கிசுகிசுக்களுக்கு|கிசுகிசுக்கமாட்டீர்கள்|கிசுகிசுக்காதவர்|கிசுகிசுப்பார்கள்|கிசுகிசுக்கலாம்|கிசுகிசுத்தான்|கிசுகிசுக்கிறது|கிசுகிசுக்களின்|கிசுகிசுவுடைய|கிசுகிசுக்களோடு|கிசுகிசுக்கமாட்டேன்|கிசுகிசுக்கும்|கிசுகிசுக்களால்|கிசுகிசுக்கின்றன|கிசுகிசுத்து	<i>noun</i><br><ol><li>gossip, rumour</li></ol><br><i>verb</i><br><ol><li>to whisper into one's ear (so as to share a secret)</li></ol>
கிச்சு|kiccu	<i>noun</i><br><ol><li>fire</li></ol>
